Country,Feature,Coefficient,Percentage_Effect,Train_Adj_R2,Test_MSE
Turkey,Mean Age Childbearing (years),0,,1,0
Turkey,Sex Ratio at Birth (males per 100 female births),0,,1,0
Turkey,Male Deaths ,0,,1,0
Turkey,Female Deaths ,0,,1,0
Turkey,"Crude Death Rate (deaths per 1,000 population)",0,,1,0
Turkey,Male Life Expectancy at Age 15 (years),0,,1,0
Turkey,Female Life Expectancy at Age 15 (years),0,,1,0
Turkey,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,,1,0
Turkey,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,,1,0
Turkey,Net Number of Migrants ,0,,1,0
Turkey,"Net Migration Rate (per 1,000 population)",0,,1,0
Tuvalu,Male Life Expectancy at Age 15 (years),0.308005313,17.97010588,0.984860606,0.014911328
Tuvalu,"Rate of Natural Change (per 1,000 population)",0.258184103,15.06336248,0.984860606,0.014911328
Tuvalu,Female Life Expectancy at Age 15 (years),-0.189998218,11.08515973,0.984860606,0.014911328
Tuvalu,Net Number of Migrants ,0.158145921,9.226785448,0.984860606,0.014911328
Tuvalu,"Crude Death Rate (deaths per 1,000 population)",0.137931621,8.04741258,0.984860606,0.014911328
Tuvalu,Population Growth Rate (percentage),-0.126387516,7.373889208,0.984860606,0.014911328
Tuvalu,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.104124189,6.074968911,0.984860606,0.014911328
Tuvalu,"Population Density, as of 1 July (persons per square km)",0.102576443,5.984668005,0.984860606,0.014911328
Tuvalu,"Population Sex Ratio, as of 1 July (males per 100 females)",-0.079806797,4.656207315,0.984860606,0.014911328
Tuvalu,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0.063671167,3.714798284,0.984860606,0.014911328
Tuvalu,Male Deaths ,0.052826748,3.082096997,0.984860606,0.014911328
Tuvalu,"Net Migration Rate (per 1,000 population)",0.027332528,1.594675178,0.984860606,0.014911328
Tuvalu,"Median Age, as of 1 July (years)",0.025903064,1.511275257,0.984860606,0.014911328
Tuvalu,Mean Age Childbearing (years),0.025313727,1.476891237,0.984860606,0.014911328
Tuvalu,Births by women aged 15 to 19 ,-0.020911924,1.220074679,0.984860606,0.014911328
Tuvalu,DailyIncome,-0.015691168,0.915477557,0.984860606,0.014911328
Tuvalu,Female Deaths ,0.012812882,0.747548273,0.984860606,0.014911328
Tuvalu,Sex Ratio at Birth (males per 100 female births),0.00244319,0.142544267,0.984860606,0.014911328
Tuvalu,Population Annual Doubling Time (years),0.001920672,0.112058712,0.984860606,0.014911328
Tuvalu,female_years_schooling,0,0,0.984860606,0.014911328
Tuvalu,employment_rate_15_24,0,0,0.984860606,0.014911328
Tuvalu,EmploymentRate15,0,0,0.984860606,0.014911328
Taiwan,DailyIncome,0,,1,0
Taiwan,female_years_schooling,0,,1,0
Taiwan,EmploymentRate15,0,,1,0
Taiwan,employment_rate_15_24,0,,1,0
Taiwan,"Population Density, as of 1 July (persons per square km)",0,,1,0
Taiwan,"Population Sex Ratio, as of 1 July (males per 100 females)",0,,1,0
Taiwan,"Median Age, as of 1 July (years)",0,,1,0
Taiwan,"Rate of Natural Change (per 1,000 population)",0,,1,0
Taiwan,Population Growth Rate (percentage),0,,1,0
Taiwan,Population Annual Doubling Time (years),0,,1,0
Taiwan,Births by women aged 15 to 19 ,0,,1,0
Taiwan,Mean Age Childbearing (years),0,,1,0
Taiwan,Sex Ratio at Birth (males per 100 female births),0,,1,0
Taiwan,Male Deaths ,0,,1,0
Taiwan,Female Deaths ,0,,1,0
Taiwan,"Crude Death Rate (deaths per 1,000 population)",0,,1,0
Taiwan,Male Life Expectancy at Age 15 (years),0,,1,0
Taiwan,Female Life Expectancy at Age 15 (years),0,,1,0
Taiwan,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,,1,0
Taiwan,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,,1,0
Taiwan,Net Number of Migrants ,0,,1,0
Taiwan,"Net Migration Rate (per 1,000 population)",0,,1,0
Tanzania,DailyIncome,0,,1,0
Tanzania,female_years_schooling,0,,1,0
Tanzania,EmploymentRate15,0,,1,0
Tanzania,employment_rate_15_24,0,,1,0
Tanzania,"Population Density, as of 1 July (persons per square km)",0,,1,0
Tanzania,"Population Sex Ratio, as of 1 July (males per 100 females)",0,,1,0
Tanzania,"Median Age, as of 1 July (years)",0,,1,0
Tanzania,"Rate of Natural Change (per 1,000 population)",0,,1,0
Tanzania,Population Growth Rate (percentage),0,,1,0
Tanzania,Population Annual Doubling Time (years),0,,1,0
Tanzania,Births by women aged 15 to 19 ,0,,1,0
Tanzania,Mean Age Childbearing (years),0,,1,0
Tanzania,Sex Ratio at Birth (males per 100 female births),0,,1,0
Tanzania,Male Deaths ,0,,1,0
Tanzania,Female Deaths ,0,,1,0
Tanzania,"Crude Death Rate (deaths per 1,000 population)",0,,1,0
Tanzania,Male Life Expectancy at Age 15 (years),0,,1,0
Tanzania,Female Life Expectancy at Age 15 (years),0,,1,0
Tanzania,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,,1,0
Tanzania,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,,1,0
Tanzania,Net Number of Migrants ,0,,1,0
Tanzania,"Net Migration Rate (per 1,000 population)",0,,1,0
Uganda,"Population Density, as of 1 July (persons per square km)",-0.416011627,33.59621933,0.999224794,0.001529789
Uganda,Male Deaths ,0.144925274,11.70385867,0.999224794,0.001529789
Uganda,Births by women aged 15 to 19 ,-0.131689528,10.63496782,0.999224794,0.001529789
Uganda,Female Deaths ,0.102768275,8.299348613,0.999224794,0.001529789
Uganda,Male Life Expectancy at Age 15 (years),0.092540136,7.473345751,0.999224794,0.001529789
Uganda,"Rate of Natural Change (per 1,000 population)",0.081972247,6.619905336,0.999224794,0.001529789
Uganda,"Crude Death Rate (deaths per 1,000 population)",-0.073693483,5.951329894,0.999224794,0.001529789
Uganda,"Median Age, as of 1 July (years)",-0.059360939,4.793863901,0.999224794,0.001529789
Uganda,"Population Sex Ratio, as of 1 July (males per 100 females)",-0.049987843,4.036912536,0.999224794,0.001529789
Uganda,Population Annual Doubling Time (years),-0.027570416,2.226528515,0.999224794,0.001529789
Uganda,Population Growth Rate (percentage),-0.012858107,1.038393564,0.999224794,0.001529789
Uganda,Mean Age Childbearing (years),0.011845163,0.956590358,0.999224794,0.001529789
Uganda,employment_rate_15_24,-0.010492852,0.847380577,0.999224794,0.001529789
Uganda,Net Number of Migrants ,-0.009359343,0.75584072,0.999224794,0.001529789
Uganda,Sex Ratio at Birth (males per 100 female births),-0.007342344,0.592952149,0.999224794,0.001529789
Uganda,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.005176928,0.41807772,0.999224794,0.001529789
Uganda,female_years_schooling,0.000674665,0.054484553,0.999224794,0.001529789
Uganda,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.999224794,0.001529789
Uganda,DailyIncome,0,0,0.999224794,0.001529789
Uganda,Female Life Expectancy at Age 15 (years),0,0,0.999224794,0.001529789
Uganda,EmploymentRate15,0,0,0.999224794,0.001529789
Uganda,"Net Migration Rate (per 1,000 population)",0,0,0.999224794,0.001529789
Ukraine,"Rate of Natural Change (per 1,000 population)",0.234970443,34.9150308,0.996849882,0.010333342
Ukraine,"Crude Death Rate (deaths per 1,000 population)",0.100855125,14.98639466,0.996849882,0.010333342
Ukraine,Female Life Expectancy at Age 15 (years),0.094724404,14.07541073,0.996849882,0.010333342
Ukraine,Births by women aged 15 to 19 ,0.086604305,12.86881839,0.996849882,0.010333342
Ukraine,Male Deaths ,0.0700973,10.41598827,0.996849882,0.010333342
Ukraine,Male Life Expectancy at Age 15 (years),0.030241438,4.493674758,0.996849882,0.010333342
Ukraine,Female Deaths ,0.017521113,2.603519723,0.996849882,0.010333342
Ukraine,"Population Sex Ratio, as of 1 July (males per 100 females)",0.010033888,1.490968371,0.996849882,0.010333342
Ukraine,employment_rate_15_24,-0.008591632,1.276658841,0.996849882,0.010333342
Ukraine,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.008437258,1.25371985,0.996849882,0.010333342
Ukraine,Net Number of Migrants ,0.003747722,0.556886276,0.996849882,0.010333342
Ukraine,DailyIncome,0.003491225,0.518772615,0.996849882,0.010333342
Ukraine,female_years_schooling,-0.003177113,0.472097674,0.996849882,0.010333342
Ukraine,Sex Ratio at Birth (males per 100 female births),0.000484941,0.072059039,0.996849882,0.010333342
Ukraine,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,0,0.996849882,0.010333342
Ukraine,Mean Age Childbearing (years),0,0,0.996849882,0.010333342
Ukraine,Population Annual Doubling Time (years),0,0,0.996849882,0.010333342
Ukraine,Population Growth Rate (percentage),0,0,0.996849882,0.010333342
Ukraine,"Median Age, as of 1 July (years)",0,0,0.996849882,0.010333342
Ukraine,"Population Density, as of 1 July (persons per square km)",0,0,0.996849882,0.010333342
Ukraine,EmploymentRate15,0,0,0.996849882,0.010333342
Ukraine,"Net Migration Rate (per 1,000 population)",0,0,0.996849882,0.010333342
Uruguay,"Rate of Natural Change (per 1,000 population)",0.256605944,52.709394,0.999625827,0.000762694
Uruguay,Female Life Expectancy at Age 15 (years),0.047436523,9.743929984,0.999625827,0.000762694
Uruguay,"Population Density, as of 1 July (persons per square km)",-0.04741778,9.740080007,0.999625827,0.000762694
Uruguay,"Crude Death Rate (deaths per 1,000 population)",0.027380732,5.624272621,0.999625827,0.000762694
Uruguay,employment_rate_15_24,-0.014215002,2.91990176,0.999625827,0.000762694
Uruguay,Female Deaths ,0.013017322,2.673886477,0.999625827,0.000762694
Uruguay,EmploymentRate15,0.012963824,2.662897382,0.999625827,0.000762694
Uruguay,DailyIncome,0.012229704,2.512101854,0.999625827,0.000762694
Uruguay,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",-0.011811391,2.426176286,0.999625827,0.000762694
Uruguay,"Population Sex Ratio, as of 1 July (males per 100 females)",0.009850458,2.023381275,0.999625827,0.000762694
Uruguay,Mean Age Childbearing (years),-0.008320171,1.709045204,0.999625827,0.000762694
Uruguay,"Median Age, as of 1 July (years)",-0.007343994,1.508528769,0.999625827,0.000762694
Uruguay,Male Life Expectancy at Age 15 (years),0.00592065,1.216160009,0.999625827,0.000762694
Uruguay,"Infant Mortality Rate (infant deaths per 1,000 live births)",-0.0048205,0.990178327,0.999625827,0.000762694
Uruguay,Sex Ratio at Birth (males per 100 female births),0.003277131,0.673155154,0.999625827,0.000762694
Uruguay,Population Annual Doubling Time (years),-0.001814106,0.372635325,0.999625827,0.000762694
Uruguay,Population Growth Rate (percentage),0.001230081,0.252670872,0.999625827,0.000762694
Uruguay,female_years_schooling,-0.000590863,0.121369117,0.999625827,0.000762694
Uruguay,Male Deaths ,0.000585345,0.120235581,0.999625827,0.000762694
Uruguay,Births by women aged 15 to 19 ,0,0,0.999625827,0.000762694
Uruguay,Net Number of Migrants ,0,0,0.999625827,0.000762694
Uruguay,"Net Migration Rate (per 1,000 population)",0,0,0.999625827,0.000762694
USA,"Rate of Natural Change (per 1,000 population)",0.151169657,47.34904179,0.95339378,0.000935817
USA,Female Deaths ,0.083739378,26.22867156,0.95339378,0.000935817
USA,female_years_schooling,0.026720171,8.369235834,0.95339378,0.000935817
USA,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",-0.014423094,4.517571197,0.95339378,0.000935817
USA,Births by women aged 15 to 19 ,0.013525427,4.23640568,0.95339378,0.000935817
USA,Male Deaths ,-0.011838141,3.707917657,0.95339378,0.000935817
USA,employment_rate_15_24,0.006800884,2.130158707,0.95339378,0.000935817
USA,EmploymentRate15,0.00394851,1.236744062,0.95339378,0.000935817
USA,"Net Migration Rate (per 1,000 population)",-0.00367618,1.151445418,0.95339378,0.000935817
USA,Sex Ratio at Birth (males per 100 female births),0.003425118,1.072808095,0.95339378,0.000935817
USA,"Crude Death Rate (deaths per 1,000 population)",0,0,0.95339378,0.000935817
USA,Net Number of Migrants ,0,0,0.95339378,0.000935817
USA,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,0,0.95339378,0.000935817
USA,Female Life Expectancy at Age 15 (years),0,0,0.95339378,0.000935817
USA,Male Life Expectancy at Age 15 (years),0,0,0.95339378,0.000935817
USA,DailyIncome,0,0,0.95339378,0.000935817
USA,Population Annual Doubling Time (years),0,0,0.95339378,0.000935817
USA,Population Growth Rate (percentage),0,0,0.95339378,0.000935817
USA,"Median Age, as of 1 July (years)",0,0,0.95339378,0.000935817
USA,"Population Sex Ratio, as of 1 July (males per 100 females)",0,0,0.95339378,0.000935817
USA,"Population Density, as of 1 July (persons per square km)",0,0,0.95339378,0.000935817
USA,Mean Age Childbearing (years),0,0,0.95339378,0.000935817
Uzbekistan,"Rate of Natural Change (per 1,000 population)",0.444564464,18.08315835,0.999651758,0.061048218
Uzbekistan,Male Deaths ,0.276617472,11.25172603,0.999651758,0.061048218
Uzbekistan,"Median Age, as of 1 July (years)",-0.204781969,8.329736336,0.999651758,0.061048218
Uzbekistan,"Infant Mortality Rate (infant deaths per 1,000 live births)",0.204040403,8.299572311,0.999651758,0.061048218
Uzbekistan,"Population Density, as of 1 July (persons per square km)",-0.175526973,7.139756566,0.999651758,0.061048218
Uzbekistan,"Crude Death Rate (deaths per 1,000 population)",-0.160495324,6.528327355,0.999651758,0.061048218
Uzbekistan,Net Number of Migrants ,0.119823283,4.873946451,0.999651758,0.061048218
Uzbekistan,Male Life Expectancy at Age 15 (years),0.113516094,4.617394463,0.999651758,0.061048218
Uzbekistan,Female Life Expectancy at Age 15 (years),-0.106633314,4.337429681,0.999651758,0.061048218
Uzbekistan,"Net Migration Rate (per 1,000 population)",-0.099379076,4.0423554,0.999651758,0.061048218
Uzbekistan,Population Annual Doubling Time (years),0.089583903,3.643925743,0.999651758,0.061048218
Uzbekistan,Mean Age Childbearing (years),0.080436656,3.271851217,0.999651758,0.061048218
Uzbekistan,"Population Sex Ratio, as of 1 July (males per 100 females)",0.078331296,3.186213359,0.999651758,0.061048218
Uzbekistan,Births by women aged 15 to 19 ,0.074398006,3.026222376,0.999651758,0.061048218
Uzbekistan,Female Deaths ,-0.073211113,2.977944142,0.999651758,0.061048218
Uzbekistan,employment_rate_15_24,-0.052441555,2.133119099,0.999651758,0.061048218
Uzbekistan,EmploymentRate15,0.043743582,1.779319284,0.999651758,0.061048218
Uzbekistan,Population Growth Rate (percentage),0.021225203,0.863358933,0.999651758,0.061048218
Uzbekistan,Sex Ratio at Birth (males per 100 female births),0.019654232,0.799457945,0.999651758,0.061048218
Uzbekistan,DailyIncome,0.017029952,0.692712424,0.999651758,0.061048218
Uzbekistan,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",-0.00301092,0.122472534,0.999651758,0.061048218
Uzbekistan,female_years_schooling,0,0,0.999651758,0.061048218
St. Vincent and the Grenadines,DailyIncome,0,,1,0
St. Vincent and the Grenadines,female_years_schooling,0,,1,0
St. Vincent and the Grenadines,EmploymentRate15,0,,1,0
St. Vincent and the Grenadines,employment_rate_15_24,0,,1,0
St. Vincent and the Grenadines,"Population Density, as of 1 July (persons per square km)",0,,1,0
St. Vincent and the Grenadines,"Population Sex Ratio, as of 1 July (males per 100 females)",0,,1,0
St. Vincent and the Grenadines,"Median Age, as of 1 July (years)",0,,1,0
St. Vincent and the Grenadines,"Rate of Natural Change (per 1,000 population)",0,,1,0
St. Vincent and the Grenadines,Population Growth Rate (percentage),0,,1,0
St. Vincent and the Grenadines,Population Annual Doubling Time (years),0,,1,0
St. Vincent and the Grenadines,Births by women aged 15 to 19 ,0,,1,0
St. Vincent and the Grenadines,Mean Age Childbearing (years),0,,1,0
St. Vincent and the Grenadines,Sex Ratio at Birth (males per 100 female births),0,,1,0
St. Vincent and the Grenadines,Male Deaths ,0,,1,0
St. Vincent and the Grenadines,Female Deaths ,0,,1,0
St. Vincent and the Grenadines,"Crude Death Rate (deaths per 1,000 population)",0,,1,0
St. Vincent and the Grenadines,Male Life Expectancy at Age 15 (years),0,,1,0
St. Vincent and the Grenadines,Female Life Expectancy at Age 15 (years),0,,1,0
St. Vincent and the Grenadines,"Infant Mortality Rate (infant deaths per 1,000 live births)",0,,1,0
St. Vincent and the Grenadines,"Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)",0,,1,0
St. Vincent and the Grenadines,Net Number of Migrants ,0,,1,0
St. Vincent and the Grenadines,"Net Migration Rate (per 1,000 population)",0,,1,0
Venezuela,DailyIncome,0,,1,0
Venezuela,female_years_schooling,0,,1,0
Venezuela,EmploymentRate15,0,,1,0
Venezuela,employment_rate_15_24,0,,1,0
Venezuela,"Population Density, as of 1 July (persons per square km)",0,,1,0
Venezuela,"Population Sex Ratio, as of 1 July (males per 100 females)",0,,1,0
Venezuela,"Median Age, as of 1 July (years)",0,,1,0
